base_price,discounted_price,product_name,category,brand,description
"9,40",6.02,Lait corporel sans parfum - 200 ml,Hygiène et beauté,Laboratoire du Haut Ségala,"Sans parfum ajouté, ce lait pour le corps hydrate la peau en douceur et convient à toute la famille, dès le plus jeune âge."
"9,86",8.48,Gel bain et douche lavandin de Provence - 500 ml,Hygiène et beauté,Cosmo Naturel,"Ce gel à la mousse délicate, est un soin quotidien au Lavandin de Provence pour le bain et la douche, spécialement élaboré pour nettoyer votre peau en douceur."
"14,95",10.14,Soin contour des yeux pour homme - 10 ml,Hygiène et beauté,Florame,"Spécialement formulé pour réduire en un clin d'oeil les marques de fatigue du contour des yeux, ce soin-bille complet réduit les lignes de déshydratation et adoucit la peau."
"34,00",21.22,Crème de nuit âge protection - 30 ml,Hygiène et beauté,Logona,Cette crème de nuit aux baies d’argousier bio et à l’acide hyaluronique stimule la régénération cellulaire de la peau pour diminuer les rides. Elle complète ainsi parfaitement la crème de jour.
"9,91",7.18,Shampoing color reflex au henné - 250 ml,Hygiène et beauté,Logona,Ce shampooing reflets au henné apporte brillance et rehausse l’éclat des cheveux auburn ou roux. Ses bases lavantes composées de sucre nettoient en douceur. Il prolonge l’éclat de la coloration végétale Logona.
"22,76",16.50,Démaquillant douceur extrême tolérance sans conservateur - 50 ml,Hygiène et beauté,Gravier,"Ce démaquillant convient parfaitement au visage et aux yeux. Il élimine le maquillage même waterproof, avec un maximum de douceur. Aucun ingrédient n'est agressif dans ce produit."
"24,85",18.73,Eau de toilette femme verveine pétillante - 100 ml,Hygiène et beauté,Florame,Eau de Toilette aux Huiles Essentielles Biologiques.
"34,45",24.62,Eau de parfum femme rose éclatante - 50 ml,Hygiène et beauté,Florame,Eau de Parfum aux Huiles Essentielles Biologiques
"15,30",9.52,Beurre corporel à l'huile de noisette - 120 ml,Hygiène et beauté,Laboratoire du Haut Ségala,Faites une pause gourmande et appréciez le parfum et la douceur d'une peau hydraté grâce à l'huile de noisette et au beurre de karité biologique.
"14,00",10.90,Gel apaisant après-solaire - 125 g,Hygiène et beauté,Alphanova,"Gel apaisant après soleil formulé à base de jus d’aloe vera, d’extrait de grenade bio et d’eau florale de menthe."
"14,10",8.56,Kajal écorce lodhra - 3 g,Hygiène et beauté,Soultree,"Le Kajal n°007 Ecorce Lodhra se porte au quotidien sur des yeux bleus. Pour un look ultra-féminin, il se marie avec une bouche rouge intense."
"14,95",10.16,Huile Hibiscus - 100 ml,Hygiène et beauté,Khadi,"Peaux sensibles - Aromathérapie à base de camomille bleue, de vétivier et de néroli, cette huile apaise et rafraichit."
"10,07",8.48,Gel bain et douche fruité - 500 ml,Hygiène et beauté,Cosmo Naturel,"Ce gel à la mousse délicate, est un soin quotidien à la Mandarine et à l'Orange pour le bain et la douche, spécialement élaboré pour nettoyer votre peau en douceur."
"14,95",10.41,Huile Lys Blanc - 100 ml,Hygiène et beauté,Khadi,"Peaux sèches et matures - Aromathérapie à base de patchouli, de fenugrec et de myrrhe, cette huile régénère et hydrate."
"21,38",14.30,Crème corps au karité - 150 ml,Hygiène et beauté,Gravier,"La crème corps ultra riche KARITE est un soin complet pour les peaux sèches à très sèches. Elle nourrit, protège et aide à restaurer le film hydrolipidique."
"19,90",12.32,Couche lavable Pea Prune - S,Bébé et enfant,P'tits dessous,La couche hybride Petit Pea coloris gris-prune s'utilise avec un insert réutilisable ou à usage unique (à retrouver 
"9,90",7.63,Sac à couches azalées,Bébé et enfant,P'tits dessous,Le sac à couches lavables imperméable P'tits Dessous vous permet de stocker les couches sales si vous changez bébé à l'extérieur ou s'il est gardé. Son format 35x45 cm vous permet de stocker 7 ou 8 couches lavables.
"19,90",12.32,Couche lavable Pea Pomme - L,Bébé et enfant,P'tits dessous,La couche hybride Petit Pea coloris gris-prune s'utilise avec un insert réutilisable ou à usage unique (à retrouver 
"19,90",12.32,Couche lavable Pea Prune - L,Bébé et enfant,P'tits dessous,La couche hybride Petit Pea coloris gris-prune s'utilise avec un insert réutilisable ou à usage unique (à retrouver 
"5,95",3.84,Bonhomme de neige en chocolat noir et son moule à réutiliser,Offrir,Bovetti,Un adorable Bonhomme de neige en chocolat au lait et son moule à réutiliser.
"5,95",3.84,Ourson en chocolat noir et son moule à réutiliser,Epicerie,Bovetti,Un adorable ourson en chocolat au lait et son moule à réutiliser.
"28,00",20.19,Farine de Sarrasin - 5 kg,Vrac,Celnat,"Préconisée dans l’élaboration de recettes salées, elle convient à la préparation de la pâte à pain et à galettes avec son petit goût rustique."
"4,40",3.11,Chokinoa cacao - 250g,Epicerie,Grillon d'Or,De délicieuses pétales de riz et de quinoa enrobés de chocolat. Un petit-déjeuner plein d'énergie pour bien commencer la journée.
"11,23",8.13,Shampoing argile cheveux normaux - 500 ml,Hygiène et beauté,Ciel d'Azur,"Un shampoing sans sulfates, parfait pour les cuirs chevelus qui y sont sensibles."
"18,00",11.97,Coffret assortiment bonbons chocolats noirs aux fruits vegan et sans gluten - 200g,Epicerie,Saveurs et Nature,Assortiments de 5 chocolats noirs fourrés aux fruits. Végan et sans gluten !
"9,46",7.29,VRAC - Café grain - Usawa,Vrac,Aurore Market,"Le café Usawa est un subtil équilibre entre des grains d’arabica et de robusta rigoureusement sélectionnés. L’arabica exhale un arôme tout en rondeur et finesse avec des réminiscences de fruits, tandis que le robusta, caractérisé par ses arômes de caramel, relève l’assemblage."
"11,90",8.10,Huile végétale de Calendula - 50 ml,Hygiène et beauté,Laboratoire du Haut Ségala,"Cette huile renforce les protections naturelles de l’épiderme, elle est adaptée aux peaux abîmées, fragilisées, gercées ou rougies. Elle agit efficacement contre les démangeaisons et les irritations. Apaisante et cicatrisante, elle soulage les brûlures et les coups de soleil et grâce à son action anti-inflammatoire, calme également les piqûres d’insectes et de méduse."
"9,70",6.10,Huile d'Avocat - 50 ml,Santé,Laboratoire du Haut Ségala,"Idéale pour les peaux très sèches, grâce à sa grande teneur en insaponiﬁables et vitamines A, B, C, D, E, H, K et PP, elle est facilement absorbée et garantit un coup d’éclat au visage et au corps. On l’utilise pour prévenir les effets desséchants du vent et des intempéries."
"8,90",6.55,Poudre d'amla - 100 g,Hygiène et beauté,Centifolia,Cette poudre tinctoriale d'Amla est 100% pure et sans additif. Elle est déstinée aux teintes foncées et redonnera force et vigueur à vos cheveux !
"2,50",1.76,Tournesol - 4.5g,,La belle potagère,"Grande plante pouvant atteindre 2,5 m de hauteur, le tournesol se plaît dans les sols secs, assez riches et ensoleillés."
"14,20",9.87,Teinture aux plantes noir - 100 g,Hygiène et beauté,Khadi,"Pour un résultat noir profond. Une précoloration est recommandée sur les cheveux blonds ou blancs. Peut être associé avec Châtain Clair, Noisette Naturel, Henné Pur Rouge ou Henné, Amla et Jatropha Rouge. Elle couvre les cheveux blancs en une seule application."
"6,00",4.26,Noix de muscade entières - 30g,Epicerie,Cook Arcadie,Idéal pour agrémenter vos plats salés ou sucrés.
"14,20",11.10,Teinture aux plantes blond moyen - 100 g,Hygiène et beauté,Khadi,Pour un résultat blond moyen sans reflets. S'applique sur cheveux blonds et/ou blancs. Elle couvre les cheveux blancs en une seule application. N'éclaircit pas les cheveux !
"14,10",8.65,Kajal incolore - 3 g,Hygiène et beauté,Soultree,"Le Kajal n°101 Incolore peut s'utiliser par les hommes et les femmes. Enrichi en camphre naturel, il apaise les yeux sensibilisés par une journée passée en voiture ou devant un écran d'ordinateur."
"2,50",1.80,"Petit carnet ""Afrique"" 48 pages 10x15",,Ecodis,"Petit carnet ""Afrique"" 48 pages vierges10x15"
"14,10",8.65,Kajal granite Himalaya - 3 g,Hygiène et beauté,Soultree,"Le Kajal n°004 Granite Himalaya convient parfaitement aux yeux bleus. Appliqué sur les ras de cils inférieur et supérieur, il intensifie le regard. Pour un look ""glam rock"", il s'associe avec une bouche féminine rouge intense."
"22,00",15.87,Plateau fruits secs flocon,Offrir,Philia,"Le plaisir des fruits secs, la douceur de la pâte d'amande."
"16,90",11.51,Huile corps Centella - 100 ml,Hygiène et beauté,Khadi,"Prévention vergetures - Aromathérapie à base de Neroli et de Tangerine, cette huile améliore l'élasticité de la peau et prévient les vergetures."
"4,40",3.01,Pur jus mangue banane - 75cl,Epicerie,Vitamont,Un délicieux cocktail de fruits exotiques.
"2,19",1.41,Carnet mon carré 32 pages 14x14 cm,Bébé et enfant,Ecodis,"Cahier de 32 pages blanches ""mon carré"" taille 14x14 cm"
"19,90",12.32,Couche lavable Pea Turquoise - L,Bébé et enfant,P'tits dessous,La couche hybride Petit Pea coloris gris-prune s'utilise avec un insert réutilisable ou à usage unique (à retrouver 
"13,89",9.44,Safran poudre - 1 g,Epicerie,Cook Arcadie,Safran moulu
"7,00",4.37,Tétine caoutchouc naturel 3 à 24 mois - x2,Bébé et enfant,Hevea,La meilleure tétine non toxique. Pour bébés de 3 à 24 mois.
"2,50",1.76,Radis raxe - 3g,,La belle potagère,Radis à la racine ronde et rouge vif et à la chair fine et tendre.
"25,95",15.61,Gourde eau good lime,Tout pour la maison,Black + Blum,"Une bouteille d’eau filtrante qui utilise du Binchotan, un charbon actif japonais traditionnel, pour améliorer le goût de l’eau du robinet."
"19,90",12.32,Couche lavable Pea Cherry - M,Bébé et enfant,P'tits dessous,La couche hybride Petit Pea coloris gris-prune s'utilise avec un insert réutilisable ou à usage unique (à retrouver 
"4,80",3.37,Graines chia noir - 250g,Epicerie,Artisans du monde,Les
"12,00",7.92,Lait de cire au Carnauba - 1 L,Tout pour la maison,La droguerie écologique,"La solution pour nettoyer, faire briller et protéger vos surfaces."
"5,10",4.07,Cannelle en tuyau - 50g,Epicerie,Place des épices,La véritable cannelle tube de Ceylan.
"6,50",4.64,Confiture de fraise au sirop d'agave - 210g,Epicerie,Biolo'klock,A tartiner ou à cuisiner selon votre gourmandise.
"12,00",8.66,Plateau fruits secs gourmands,Offrir,Philia,Idéal pour grignotter ou pour offrir à vos proches.
"5,50",3.79,Confiture de figue au sirop d'agave - 210g,Epicerie,Biolo'klock,A tartiner ou à cuisiner selon votre gourmandise.
"23,00",17.67,Jus d'aloe arborescens - 500 ml,Santé,Pur'Aloe,
"4,50",3.36,Sarrasin soufflé au miel - 200g,Epicerie,Grillon d'Or,Essayez ce délicieux sarrasin soufflé enrobé de miel.
"11,56",6.52,Kit cartons à monter - 6 oiseaux,,Ecodis,Un atelier débordant de douceur et de poésie.
"12,25",8.65,Pâte à modeler bloc - 5x100 g,Bébé et enfant,Ecodis,Idéal pour découvrir les couleurs et apprendre à façonner de ses propres mains.
"2,50",1.76,"Courge longue de Nice - 2,5g",,La belle potagère,"Courge aux fruit de 80 cm de longueur, à la chair dense, orangée et très savoureuse."
"2,50",1.76,"Chou coeur de boeuf des vertus - 0,4g",,La belle potagère,Chou à pomme pointue de très bonne qualité gustative. Variété rustique au feuillage abondant et au goût très fin.
"2,50",1.76,"Tomate Rose de Berne - 0,15g",,La belle potagère,"Tomate ronde à la peau fine et rose et à la chair carmin, très sucrée. Variété charnue et rustique."
"10,11",7.36,"Rouge à lèvres mat 02 Pure Rosewood - 4,5 g",Hygiène et beauté,Santé,Le rouge à lèvres mat 02 Pure Rosewood SANTE sublime votre bouche avec un effet couleur intense immédiat.
"7,61",5.09,Laque à lèvres 06 Infinite Ruby - 9 ml,Hygiène et beauté,Santé,La laque à lèvres SANTE vous offre des lèvres ultra brillantes et donne du volume pour un résultat glossy longue tenue. Donnez un bel éclat rouge fatal à votre bouche avec le N°6 Infinite Ruby.
"16,52",11.57,Huile essentielle Estragon - 10 ml,Santé,Biofloral,Huile essentielle de estragon produite dans les montagnes d'Auvergne.
"6,30",4.52,Pur jus de Cranberry - 50cl,Epicerie,Vitamont,Jus de cranberry (canneberge) vitaminé et rafraîchissant.
"9,50",7.08,Pâte de cacao crue - 125 g,Epicerie,Sol Semilla,"La matière première des chocolatiers et des cuisiniers inspirés! Natif d’Amazonie, le cacao criollo, écotype reconnu pour ses qualités gustatives, aromatiques et nutritionnelles, représente aujourd’hui à peu prés 1% de la production mondiale."
"11,60",7.72,Huile de noisette - 50ml,Santé,Laboratoire du Haut Ségala,Une odeur envoutante et des qualités incomparables.
"16,03",11.13,Sac à dos enfant - poisson,Bébé et enfant,Artisans du monde,Un petit sac à dos pour enfant en forme de poisson !
"4,00",3.44,Lingettes gynea - x12,Hygiène et beauté,Cattier,Enfin des lingettes 100% biodégradables !
"3,80",2.65,Porridge chocolat - 375g,Epicerie,Celnat,"Prêt en seulement 3 minutes et sans casserole, ce porridge sera apprécié par les amateurs de chocolat et de douceur."
"3,25",2.43,Cahier à colorier Buzy - 20 pages,,Ecodis,Album de 20 pages à colorier sur le thème desabeilles
"19,90",15.03,Trésor des Pyrénées - 190g,Offrir,Dardenne,Quelques fantaisies pour les grands gourmands.
"27,50",16.51,Eau de toilette homme - 100ml,Hygiène et beauté,Senteurs du Sud,Une senteur intense et agréable.
"45,00",33.75,T-shirt homme manche longue col rond - Gris,Vêtements,Le T-shirt propre,"Un t-shirt Propre, c'est : Made in France et 100% coton BIO."
"2,50",1.76,Navet de Milan rouge - 1g,,La belle potagère,"Légume primeur, ce navet a une racine au collet rose d'environ 8 cm de diamètre. De la famille des brassicacées, le navet appréie les sols meubles et peu caillouteux."
"12,90",8.69,Huile Peau douce - 50 ml,Santé,Naturellement simples,"Hydrate et adoucie les peaux dèches, sensibles et délicates. Grâce à un macérat solaire, l'huile d'olive a acquis des propriétés adoucissantes."
"5,59",3.74,Fard à paupières 03 Holografic Stardust - 2 g,Hygiène et beauté,Santé,Le fard à paupières mono couleur SANTE délivre une couleur intense grâce à ses pigments minéraux naturels. Habillez vos paupières d’un beige irisé aux reflets rosés avec le N°3 Holografic Stardust
"7,61",5.09,Laque à lèvres 02 Soothing Terra - 9 ml,Hygiène et beauté,Santé,"La laque à lèvres SANTE vous offre des lèvres ultra brillantes et donne du volume pour un résultat glossy longue tenue. Avec le N°2 Soothing Terra, vos lèvres se parent d’un beige nougatine pour un résultat gourmand."
"7,61",5.09,Laque à lèvres 05 Pinkish Hibiscus - 9 ml,Hygiène et beauté,Santé,La laque à lèvres SANTE vous offre des lèvres ultra brillantes et donne du volume pour un résultat glossy longue tenue. Donner à votre bouche une teinte rose passion avec le N°5 Pinkish Hibiscus.
"11,65",7.97,"Crayon fard à paupières n° 05 olive, 3,2 g",Hygiène et beauté,Santé,"Facile et pratique à appliquer, le crayon fard à paupières No.05 Olive est multiusage."
"21,49",13.10,La ruche dynamic+ - 20 ampoules,Santé,Flora Natura,Aide à maintenir et à renforcer les défenses naturelles.
"5,59",3.74,Fard à paupières 05 Sparkling Brown - 2 g,Hygiène et beauté,Santé,Le fard à paupières mono couleur SANTE délivre une couleur intense grâce à ses pigments minéraux naturels. Sublimez vos yeux d’un noisette gourmand avec le N°5 Sparkling brown.
